aluno_id,escola_id,professor_id,exper_prof,faltas,nota_port,nota_matem,aluno_sexo,aluno_negro,professor_branco,alimentacao,escola_urbana,escola_rural
16191,189378,18937802,2,27,430,468,0,0,1,1,0,1
16192,189382,18938204,7,28,402,439,1,0,1,0,0,0
16193,189382,18938203,14,1,451,602,0,0,1,0,0,0
16195,218562,21856202,8,18,402,454,1,0,1,0,1,0
16196,218562,21856202,8,2,490,602,1,0,1,0,1,0
16197,205489,20548904,10,11,447,489,0,0,1,0,0,0
16200,189382,18938203,14,1,445,468,0,0,1,0,0,0
16201,191411,19141101,8,1,436,547,0,0,1,0,0,1
16202,191411,19141102,8,1,422,454,0,0,1,0,0,1
16203,191411,19141102,8,36,398,423,1,0,1,1,0,1
16204,170295,17029502,14,8,445,500,1,0,1,0,0,1
16205,230612,23061201,6,4,436,602,1,0,1,1,0,1
16206,170295,17029502,14,12,425,439,0,0,1,1,0,1
16207,170295,17029502,14,9,427,412,1,0,1,1,0,1
16208,215533,21553303,6,2,414,439,0,1,1,1,0,1
16210,201449,20144906,7,7,465,528,0,0,1,0,0,1
16211,201449,20144901,4,11,468,528,0,0,1,0,0,1
16212,162184,16218401,4,2,403,484,0,0,1,1,0,1
16213,203452,20345203,19,8,442,459,0,0,1,1,0,1
16214,203452,20345203,19,5,440,459,0,0,1,0,0,1
16216,203452,20345205,20,33,403,418,0,0,1,1,0,1
16217,203457,20345701,12,11,456,494,0,0,1,0,0,1
16218,203452,20345205,20,14,443,463,0,0,1,0,0,1
16219,205492,20549203,24,2,410,506,1,1,1,0,0,0
16220,161183,16118302,10,24,518,463,1,0,1,0,0,1
16221,161183,16118306,16,15,514,602,0,0,1,0,0,1
16222,161176,16117604,6,40,413,449,1,0,1,0,0,1
16223,205488,20548801,0,8,447,454,0,0,1,0,0,0
16224,205489,20548904,10,6,485,536,0,0,1,0,0,0
16226,130085,13008503,8,13,414,405,0,0,1,1,0,0
16227,205488,20548802,12,10,436,520,1,0,1,0,0,0
16228,205492,20549204,3,10,411,439,0,1,1,1,0,0
16229,205491,20549102,15,2,434,478,0,0,1,0,0,0
16230,203452,20345204,5,11,419,468,1,0,1,0,0,1
16231,257899,25789903,8,15,414,423,0,0,1,0,0,1
16232,234628,23462805,8,23,419,506,0,0,1,0,0,1
16233,128079,12807901,8,27,384,429,1,0,1,0,0,1
16234,128068,12806802,1,16,440,489,0,0,1,0,0,1
16235,205489,20548903,3,2,403,484,0,0,1,0,0,0
16236,130085,13008501,22,8,424,478,0,0,1,0,0,0
16237,128076,12807603,7,27,403,439,0,0,1,0,0,0
16238,212522,21252203,21,30,403,418,0,0,1,1,1,0
16239,128079,12807903,8,17,554,559,0,0,1,0,0,1
16240,161183,16118304,10,5,448,489,1,0,1,1,0,1
16241,205492,20549203,24,2,411,536,1,1,1,1,0,0
16242,205488,20548801,0,5,402,439,1,0,1,0,0,0
16243,205490,20549001,3,3,413,429,1,1,1,1,1,0
16244,128068,12806802,1,18,388,423,1,0,1,1,0,1
16245,205490,20549003,12,24,402,423,1,1,1,1,1,0
16246,128076,12807601,0,5,418,463,1,0,1,0,0,0
16247,128079,12807902,8,10,433,478,0,0,1,0,0,1
16248,205490,20549002,11,13,395,405,0,1,1,1,1,0
16249,208503,20850301,8,17,414,484,1,0,1,0,0,1
16250,208501,20850104,5,6,408,444,1,0,1,1,0,1
16251,208503,20850302,8,19,427,513,1,0,1,0,0,1
16252,208501,20850102,12,5,414,484,0,0,1,0,0,1
16254,208503,20850303,3,38,413,418,1,0,1,0,0,1
16255,208503,20850301,8,13,418,478,0,0,1,0,0,1
16256,208501,20850103,12,11,436,468,0,0,1,0,0,1
16259,259915,25991501,11,11,391,468,0,0,1,0,0,1
16260,221571,22157102,3,23,397,412,0,0,1,0,0,1
16261,259915,25991502,15,37,437,559,0,0,1,0,0,1
16262,193423,19342303,12,15,431,513,0,0,1,1,0,1
16263,209510,20951003,13,0,463,489,0,0,1,0,0,1
16266,208501,20850103,12,9,422,494,1,0,1,0,0,1
16267,208501,20850104,5,3,467,506,1,0,1,1,0,1
16268,259915,25991501,11,41,408,449,1,0,1,1,0,1
16269,208501,20850103,12,3,447,494,0,0,1,1,0,1
16271,230612,23061202,4,13,460,520,0,0,1,1,0,1
16272,209510,20951003,13,12,455,478,1,0,1,1,0,1
16273,209510,20951002,3,11,436,434,0,0,1,0,0,1
16274,209510,20951005,15,15,410,494,0,0,1,0,0,1
16277,212522,21252203,21,4,403,429,1,0,1,0,1,0
16278,264945,26494504,5,3,450,520,1,0,1,0,0,0
16279,218562,21856202,8,6,397,429,1,0,1,1,1,0
16280,228606,22860604,14,19,470,576,0,0,1,0,0,1
16281,215533,21553306,0,9,458,547,0,0,1,0,0,1
16282,215533,21553301,3,6,458,506,0,0,1,0,0,1
16283,193423,19342304,13,2,425,449,1,0,1,1,0,1
16284,216536,21653601,2,22,419,459,1,0,1,0,0,1
16285,159171,15917102,8,9,437,484,1,0,1,1,0,1
16286,259915,25991502,15,28,439,478,0,0,1,1,0,1
16287,159171,15917103,10,9,487,559,0,0,1,1,0,1
16288,159171,15917101,10,15,458,473,0,1,1,1,0,1
16289,159171,15917102,8,5,448,520,0,0,1,0,0,1
16290,159171,15917101,10,8,458,500,1,0,1,1,0,1
16291,193423,19342302,12,2,445,520,1,0,1,0,0,1
16292,159171,15917103,10,13,476,547,0,0,1,0,0,1
16293,159171,15917105,16,14,503,547,0,0,1,0,0,1
16294,180344,18034401,5,7,424,468,1,0,1,0,1,0
16295,180344,18034402,0,11,436,489,0,0,1,0,1,0
16297,193423,19342301,6,7,468,489,0,0,1,1,0,1
16298,215533,21553303,6,1,450,500,0,0,1,0,0,1
16300,159171,15917103,10,8,500,494,0,1,1,1,0,1
16302,159171,15917103,10,7,605,576,0,0,1,0,0,1
16304,193422,19342203,11,10,463,559,1,0,1,0,0,1
16305,193423,19342302,12,24,421,418,0,0,1,1,0,1
16306,170295,17029502,14,9,442,494,0,0,1,0,0,1
16307,221571,22157105,7,8,372,418,1,0,1,0,0,1
16308,221571,22157104,21,8,405,384,1,0,1,0,0,1
16309,221571,22157103,13,0,382,423,1,0,1,0,0,1
16310,221571,22157104,21,10,405,375,0,1,1,1,0,1
16312,221574,22157402,8,4,411,468,1,0,1,0,0,1
16313,209510,20951004,10,5,455,528,0,0,1,0,0,1
16314,221571,22157101,3,5,436,494,0,0,0,1,0,1
16315,221571,22157105,7,6,402,365,1,0,1,0,0,1
16317,209510,20951002,3,3,376,444,1,0,1,1,0,1
16318,221574,22157403,8,3,428,506,0,0,1,0,0,1
16320,225585,22558501,13,0,443,536,1,0,1,1,0,1
16321,225585,22558504,13,24,416,528,1,0,1,1,0,1
16322,225585,22558502,15,6,436,500,1,0,1,0,0,1
16325,225585,22558502,15,7,430,473,0,0,1,0,0,1
16326,225585,22558503,13,23,465,602,0,0,0,0,0,1
16327,162184,16218402,5,13,408,454,1,0,1,1,0,1
16328,231616,23161602,9,13,398,454,1,0,1,0,0,1
16329,231616,23161601,12,2,428,559,1,0,1,0,0,1
16330,261927,26192701,11,10,461,478,0,0,1,0,0,1
16332,261927,26192701,11,5,431,500,0,0,1,0,0,1
16333,261927,26192704,11,9,461,478,0,0,1,0,0,1
16334,261927,26192701,11,10,395,489,1,0,1,1,0,1
16335,162184,16218403,6,5,402,449,1,0,1,0,0,1
16336,261927,26192703,3,19,424,536,1,0,1,0,0,1
16337,231616,23161602,9,4,492,559,1,0,1,0,0,1
16338,261927,26192703,3,5,413,500,1,0,1,1,0,1
16339,234628,23462801,9,11,458,559,1,0,1,0,0,1
16340,189396,18939601,5,8,422,463,1,0,1,1,0,1
16341,208501,20850102,12,1,456,506,1,0,1,0,0,1
16343,169229,16922906,16,0,422,468,0,1,0,0,0,0
16344,261927,26192702,13,29,421,449,0,0,1,0,0,1
16345,168211,16821102,27,11,450,528,0,0,1,0,0,1
16346,244776,24477603,5,10,400,429,1,1,0,1,1,0
16347,169229,16922902,11,6,455,536,0,0,1,0,0,0
16349,244831,24483101,12,7,470,576,1,1,0,1,0,0
16350,244774,24477402,6,0,428,528,1,1,0,0,1,0
16352,244818,24481804,9,0,442,478,1,1,0,0,1,0
16353,259915,25991503,5,19,427,489,0,0,1,0,0,1
16354,259915,25991501,11,5,440,484,0,0,1,0,0,1
16355,244723,24472301,17,14,402,429,1,1,1,1,1,0
16357,208501,20850103,12,10,434,489,0,0,1,0,0,1
16358,208503,20850302,8,6,428,478,0,0,1,0,0,1
16359,244774,24477405,6,11,416,484,1,1,0,1,1,0
16360,244774,24477405,6,10,437,513,0,1,0,1,1,0
16361,244831,24483101,12,11,443,506,1,1,0,0,0,0
16362,244799,24479903,5,0,442,559,0,1,0,0,0,0
16363,244697,24469703,5,2,414,439,0,1,1,1,1,0
16366,244728,24472802,6,8,407,439,1,1,0,1,1,0
16367,215533,21553302,15,7,463,536,1,0,1,0,0,1
16368,244780,24478003,2,30,468,528,1,1,1,1,1,0
16369,244697,24469701,6,23,398,405,1,1,1,1,1,0
16371,244697,24469704,22,20,421,454,1,1,1,1,1,0
16372,244728,24472801,1,14,395,392,1,1,1,1,1,0
16374,244818,24481803,11,12,439,536,0,0,1,0,1,0
16377,244745,24474501,5,6,413,536,1,0,0,0,0,0
16378,244745,24474502,14,13,485,559,0,0,0,0,0,0
16379,244774,24477403,1,22,410,459,1,1,1,1,1,0
16381,244764,24476401,1,0,431,459,0,1,0,1,1,0
16382,244806,24480603,0,0,410,429,1,1,0,1,1,0
16383,244818,24481803,11,9,431,506,0,1,1,0,1,0
16384,244728,24472801,1,2,393,423,1,1,1,1,1,0
16385,193422,19342202,8,8,455,513,0,0,1,0,0,1
16387,244723,24472301,17,2,416,439,1,1,1,1,1,0
16388,244728,24472802,6,0,422,423,1,1,0,1,1,0
16390,244764,24476401,1,4,428,468,1,1,0,1,1,0
16391,244745,24474501,5,1,450,506,1,1,0,1,0,0
16392,244727,24472701,21,1,431,444,0,1,1,0,0,0
16396,244776,24477607,7,23,434,463,1,1,1,1,1,0
16397,244746,24474603,5,4,495,602,0,1,1,1,1,0
16398,244806,24480605,6,16,472,559,1,1,0,1,1,0
16400,244806,24480603,0,0,478,520,1,1,0,1,1,0
16401,244708,24470805,2,3,398,449,0,1,1,1,1,0
16402,244755,24475501,11,30,400,459,0,1,1,1,1,0
16404,252885,25288502,10,7,398,449,0,0,1,0,0,1
16405,252885,25288502,10,5,474,536,0,0,1,0,0,1
16406,216536,21653602,13,22,416,473,0,0,1,0,0,1
16407,216536,21653601,2,32,418,454,1,0,1,0,0,1
16408,216536,21653604,22,2,402,412,0,0,1,0,0,1
16410,252885,25288502,10,1,414,434,1,0,1,0,0,1
16412,252885,25288502,10,9,427,444,0,0,1,0,0,1
16413,169280,16928001,12,22,416,429,1,0,1,0,0,0
16414,252885,25288503,5,6,472,536,1,0,1,0,0,1
16415,257899,25789904,12,15,472,559,0,0,1,0,0,1
16416,257905,25790505,14,20,478,494,0,0,1,1,1,0
16418,253888,25388802,0,22,411,484,1,0,1,0,0,1
16419,257905,25790507,11,16,470,463,0,0,1,0,1,0
16420,253888,25388801,13,26,437,489,0,0,1,0,0,1
16421,257899,25789902,13,6,402,444,0,0,1,1,0,1
16422,257899,25789904,12,9,430,478,0,0,1,0,0,1
16423,257905,25790504,5,8,545,536,0,0,1,0,1,0
16424,257905,25790501,7,17,463,506,1,0,1,0,1,0
16425,257905,25790501,7,19,463,454,0,0,1,0,1,0
16426,257905,25790502,14,13,448,494,0,1,1,1,1,0
16428,253888,25388801,13,5,414,454,1,0,1,1,0,1
16429,257905,25790504,5,32,400,399,1,0,1,0,1,0
16430,253888,25388802,0,7,402,468,0,0,1,1,0,1
16431,257899,25789904,12,15,408,423,0,0,1,1,0,1
16432,257899,25789901,13,32,402,434,0,0,1,1,0,1
16435,257905,25790507,11,74,411,399,1,0,1,1,1,0
16436,244818,24481803,11,10,402,454,1,0,1,1,1,0
16437,257905,25790503,13,9,428,444,1,0,1,1,1,0
16438,193422,19342203,11,8,395,418,1,0,1,1,0,1
16439,166203,16620303,5,16,411,454,0,0,1,1,1,0
16440,228606,22860601,8,16,419,463,1,0,1,1,0,1
16441,261927,26192702,13,8,448,494,0,0,1,0,0,1
16442,261927,26192702,13,11,436,500,1,0,1,0,0,1
16443,221574,22157402,8,15,382,418,0,0,1,0,0,1
16444,212522,21252205,4,20,465,506,0,0,1,1,1,0
16445,205490,20549002,11,8,419,449,1,1,1,1,1,0
16447,112038,11203803,17,8,414,463,1,0,1,1,1,0
16449,221574,22157403,8,1,419,478,1,0,1,1,0,1
16450,112038,11203801,12,10,405,412,1,0,1,0,1,0
16451,123056,12305601,4,8,431,463,0,0,1,1,0,1
16452,123056,12305603,16,25,410,429,0,0,1,1,0,1
16453,128068,12806801,12,9,419,444,0,0,1,1,0,1
16455,130085,13008503,8,6,425,520,0,0,1,0,0,0
16456,128076,12807602,8,14,407,444,1,0,1,0,0,0
16457,130085,13008502,7,6,430,478,1,0,1,0,0,0
16458,128079,12807902,8,14,403,412,1,0,1,0,0,1
16459,130085,13008503,8,6,456,468,0,0,1,0,0,0
16460,128068,12806802,1,5,418,444,1,0,1,0,0,1
16461,130085,13008503,8,2,448,500,0,0,1,0,0,0
16462,130085,13008501,22,11,421,484,1,0,1,0,0,0
16464,234628,23462801,9,17,453,506,0,0,1,0,0,1
16465,205488,20548803,4,5,445,439,0,0,1,0,0,0
16468,161183,16118301,12,24,437,513,0,0,1,0,0,1
16469,161183,16118303,6,10,474,536,1,0,1,1,0,1
16472,166203,16620303,5,9,451,494,0,0,1,0,1,0
16473,166203,16620301,11,8,403,423,1,0,1,0,1,0
16477,164198,16419801,13,7,455,484,1,0,1,0,0,1
16478,165199,16519902,3,11,472,576,0,0,1,1,1,0
16479,164198,16419803,4,19,408,429,1,0,1,0,0,1
16480,164198,16419801,13,15,413,459,0,0,1,1,0,1
16481,165199,16519903,12,41,403,454,0,0,1,1,1,0
16482,164198,16419801,13,14,458,602,1,0,1,1,0,1
16483,168214,16821402,6,12,416,454,1,0,1,1,0,1
16484,123056,12305602,6,14,405,429,1,0,1,0,0,1
16485,168211,16821104,8,21,472,559,0,0,1,0,0,1
16486,168214,16821401,6,8,436,478,0,0,1,0,0,1
16487,176329,17632902,27,22,422,478,0,0,1,1,0,1
16488,176329,17632902,27,10,447,506,0,0,1,1,0,1
16489,168214,16821403,16,19,455,478,1,0,1,1,0,1
16490,123056,12305601,4,10,436,494,1,0,1,0,0,1
16491,234628,23462802,20,7,434,494,0,0,1,1,0,1
16492,123056,12305602,6,13,422,468,1,0,1,0,0,1
16494,168214,16821402,6,2,451,520,1,0,1,0,0,1
16495,168211,16821102,27,19,407,423,1,0,1,1,0,1
16499,169229,16922901,15,19,474,520,1,0,1,0,0,0
16500,169280,16928003,7,3,580,576,1,0,1,0,0,0
16502,169231,16923102,9,41,456,489,0,0,1,1,1,0
16503,264945,26494501,17,1,456,506,1,0,1,0,0,0
16504,165199,16519902,3,7,472,576,0,0,1,0,1,0
16505,169280,16928002,13,2,453,484,0,0,1,0,0,0
16507,169229,16922906,16,6,490,547,0,0,0,0,0,0
16508,252885,25288503,5,2,450,494,1,0,1,0,0,1
16509,262937,26293702,15,0,418,478,1,0,1,0,0,0
16512,201449,20144904,7,5,428,513,0,0,1,0,0,1
16513,169229,16922904,5,20,390,418,0,0,0,0,0,0
16515,169219,16921902,12,14,380,405,0,0,1,0,0,0
16516,169229,16922907,12,0,448,506,1,0,1,0,0,0
16517,169229,16922901,15,1,468,547,0,1,1,0,0,0
16518,169219,16921903,18,3,476,520,1,0,1,0,0,0
16520,169219,16921901,14,6,503,547,0,0,1,0,0,0
16521,169229,16922904,5,1,445,454,1,0,0,0,0,0
16524,169280,16928002,13,2,463,513,0,0,1,0,0,0
16525,169219,16921903,18,0,428,494,1,0,1,0,0,0
16526,169231,16923103,3,13,391,444,0,0,0,0,1,0
16527,264945,26494505,8,1,451,513,1,0,1,0,0,0
16529,169231,16923102,9,35,400,423,1,0,1,0,1,0
16530,231616,23161603,20,60,407,454,1,0,1,1,0,1
16531,169280,16928003,7,12,443,489,1,0,1,0,0,0
16534,264945,26494504,5,3,472,520,1,0,1,0,0,0
16536,216536,21653603,8,3,419,459,0,0,1,0,0,1
16537,169229,16922905,10,6,527,547,1,0,0,0,0,0
16538,169229,16922902,11,0,403,418,0,0,1,0,0,0
16542,212522,21252201,NA,9,439,449,1,0,0,1,1,0
16543,165199,16519902,3,8,458,484,1,0,1,0,1,0
16545,169229,16922906,16,8,456,576,1,0,0,0,0,0
16546,193422,19342203,11,6,460,494,0,0,1,0,0,1
16547,169280,16928003,7,10,545,513,0,0,1,0,0,0
16548,169231,16923102,9,11,390,429,1,0,1,0,1,0
16549,169229,16922906,16,13,503,602,1,0,0,0,0,0
16552,169229,16922907,12,NA,443,484,0,0,1,0,0,0
16553,201449,20144905,10,8,467,489,1,0,1,0,0,1
16554,201449,20144905,10,27,478,484,0,0,1,0,0,1
16555,180344,18034403,11,6,463,528,0,0,1,0,1,0
16556,173312,17331202,11,57,425,444,1,0,1,1,0,1
16557,244745,24474504,15,0,451,528,0,1,0,1,0,0
16558,189378,18937802,2,3,460,500,0,0,1,0,0,1
16560,244801,24480101,0,6,403,444,1,1,1,1,0,0
16563,180344,18034405,1,1,405,459,0,0,1,0,1,0
16564,191411,19141103,13,11,442,463,1,0,1,1,0,1
16567,203452,20345204,5,7,428,434,0,0,1,0,0,1
16568,128079,12807901,8,24,403,444,0,0,1,1,0,1
16569,203452,20345202,11,11,455,489,0,0,1,0,0,1
16570,203457,20345702,9,3,436,484,0,0,1,0,0,1
16571,203457,20345702,9,21,514,506,1,1,1,1,0,1
16573,189396,18939603,12,10,422,459,1,0,1,1,0,1
16574,234628,23462801,9,16,463,494,1,0,1,0,0,1
16575,189396,18939603,12,6,437,473,1,1,1,1,0,1
16576,218562,21856203,11,15,402,405,1,0,1,1,1,0
16577,130085,13008504,11,6,407,484,1,0,1,0,0,0
16578,189396,18939602,4,9,400,434,1,0,1,1,0,1
16579,189396,18939603,12,7,424,536,0,0,1,1,0,1
16580,189378,18937802,2,5,458,454,0,0,1,1,0,1
16581,189396,18939602,4,7,421,459,1,0,1,0,0,1
16582,189396,18939602,4,8,428,423,1,0,1,0,0,1
16583,189378,18937804,12,5,421,468,1,0,1,0,0,1
16584,189382,18938203,14,10,450,506,0,0,1,0,0,0
16589,189382,18938202,15,3,443,489,1,0,1,0,0,0
16590,189382,18938202,15,6,427,463,1,0,1,0,0,0
16591,218562,21856202,8,5,455,489,0,0,1,0,1,0
16592,173312,17331203,13,1,407,444,1,1,1,1,0,1
16594,225585,22558503,13,7,410,449,0,1,0,0,0,1
16595,201449,20144905,10,18,421,473,1,0,1,1,0,1
16596,201449,20144901,4,20,451,506,1,0,1,0,0,1
16598,203452,20345204,5,9,410,468,1,0,1,0,0,1
16600,203452,20345203,19,8,436,473,1,0,1,1,0,1
16601,205489,20548901,0,5,532,547,1,0,1,0,0,0
16602,161183,16118303,6,3,460,576,1,0,1,0,0,1
16603,205492,20549202,3,11,490,547,0,1,1,1,0,0
16604,128068,12806802,1,13,434,484,0,0,1,1,0,1
16605,205488,20548801,0,6,428,434,1,0,1,0,0,0
16606,128079,12807903,8,8,440,463,1,0,1,0,0,1
16607,205492,20549203,24,15,443,520,0,0,1,1,0,0
16608,212522,21252202,13,10,507,536,0,0,1,0,1,0
16609,205490,20549001,3,4,402,459,1,1,1,1,1,0
16610,205492,20549202,3,11,450,449,0,0,1,1,0,0
16611,205490,20549001,3,2,390,399,1,1,1,1,1,0
16612,205492,20549201,0,4,414,468,1,1,1,1,0,0
16614,212522,21252205,4,19,431,478,1,0,1,0,1,0
16615,244746,24474602,5,8,400,484,1,1,1,1,1,0
16616,205491,20549104,17,21,416,449,1,0,1,0,0,0
16617,205488,20548801,0,19,422,484,1,0,1,1,0,0
16618,130085,13008501,22,3,413,418,0,0,1,0,0,0
16619,205492,20549201,0,15,421,444,0,1,1,1,0,0
16621,234628,23462803,9,30,440,489,1,0,1,0,0,1
16622,205490,20549003,12,8,391,405,1,1,1,1,1,0
16623,212522,21252201,NA,58,395,434,0,0,0,1,1,0
16624,203452,20345202,11,35,455,494,1,0,1,0,0,1
16625,205492,20549201,0,3,439,473,1,1,1,1,0,0
16627,208503,20850301,8,6,400,468,1,0,1,0,0,1
16628,259915,25991503,5,23,400,459,1,0,1,1,0,1
16630,221571,22157103,13,8,405,463,0,0,1,1,0,1
16631,208501,20850101,13,9,483,559,1,0,1,0,0,1
16632,259915,25991502,15,43,408,449,0,0,1,0,0,1
16633,208503,20850302,8,20,497,513,1,0,1,0,0,1
16634,259915,25991503,5,12,419,468,0,0,1,0,0,1
16635,230612,23061202,4,5,440,500,0,0,1,0,0,1
16636,209510,20951005,15,0,430,473,0,0,1,0,0,1
16637,209510,20951004,10,NA,442,468,1,0,1,0,0,1
16638,212522,21252203,21,18,472,506,0,0,1,1,1,0
16639,128076,12807602,8,29,436,513,1,0,1,0,0,0
16640,193423,19342304,13,12,431,489,1,0,1,1,0,1
16641,215533,21553303,6,5,476,528,1,0,1,0,0,1
16642,215533,21553306,0,2,467,576,0,0,1,0,0,1
16643,193422,19342202,8,14,434,463,0,0,1,0,0,1
16644,215533,21553301,3,16,448,506,0,0,1,0,0,1
16645,215533,21553304,9,21,490,602,1,0,1,1,0,1
16646,215533,21553304,9,0,453,536,1,0,1,1,0,1
16647,215533,21553305,4,4,455,576,0,0,1,0,0,1
16648,215533,21553303,6,19,378,423,1,0,1,1,0,1
16649,215533,21553302,15,25,460,536,0,0,1,0,0,1
16650,193423,19342301,6,15,393,354,0,1,1,1,0,1
16651,215533,21553302,15,1,439,528,0,0,1,0,0,1
16653,231616,23161603,20,1,439,506,0,0,1,0,0,1
16654,216536,21653602,13,5,474,559,0,0,1,0,0,1
16655,180344,18034403,11,7,451,473,0,0,1,0,1,0
16656,180344,18034401,5,11,439,484,1,0,1,0,1,0
16657,170295,17029503,2,7,403,418,1,0,1,1,0,1
16658,159171,15917102,8,2,465,484,1,0,1,0,0,1
16659,170295,17029501,19,9,480,536,0,0,1,0,0,1
16660,215533,21553304,9,17,422,429,0,0,1,1,0,1
16662,159171,15917104,6,5,443,489,1,0,1,0,0,1
16663,205491,20549103,3,9,422,520,1,0,1,0,0,0
16664,170295,17029501,19,13,465,547,0,0,1,0,0,1
16665,159171,15917105,16,11,447,500,0,0,1,0,0,1
16666,170295,17029503,2,5,414,434,0,0,1,0,0,1
16667,193422,19342202,8,11,427,506,1,0,1,1,0,1
16668,170295,17029504,1,13,470,444,0,0,1,1,0,1
16669,215533,21553303,6,9,421,459,1,1,1,0,0,1
16670,180344,18034401,5,1,407,484,1,1,1,1,1,0
16671,193422,19342201,9,19,453,506,0,0,1,0,0,1
16672,180344,18034404,13,6,411,468,1,1,1,0,1,0
16674,170295,17029504,1,6,483,520,0,0,1,0,0,1
16676,159171,15917103,10,13,427,478,0,0,1,0,0,1
16678,193422,19342203,11,6,456,489,1,0,1,0,0,1
16679,201449,20144905,10,4,461,536,1,0,1,0,0,1
16680,209510,20951001,8,8,448,484,0,0,0,0,0,1
16681,221571,22157103,13,5,397,418,0,0,1,0,0,1
16683,230612,23061202,4,3,455,547,1,0,1,0,0,1
16684,221571,22157101,3,5,405,412,0,0,0,0,0,1
16685,209510,20951005,15,0,490,576,0,0,1,0,0,1
16687,221574,22157404,2,16,397,444,1,0,1,1,0,1
16688,221571,22157102,3,2,430,429,0,0,1,0,0,1
16689,209510,20951001,8,12,395,463,1,0,0,0,0,1
16695,259915,25991502,15,64,418,478,1,0,1,0,0,1
16696,259915,25991502,15,5,442,468,0,0,1,0,0,1
16697,225585,22558502,15,10,424,459,1,0,1,0,0,1
16698,225585,22558503,13,11,442,513,1,0,0,0,0,1
16699,161183,16118306,16,9,411,459,1,0,1,0,0,1
16701,231616,23161603,20,5,422,500,1,0,1,1,0,1
16702,231616,23161603,20,17,447,449,0,0,1,1,0,1
16703,231616,23161602,9,20,434,547,1,0,1,1,0,1
16704,162184,16218402,5,11,391,478,1,0,1,1,0,1
16705,231616,23161601,12,19,453,506,1,0,1,0,0,1
16706,231616,23161601,12,5,440,528,0,0,1,1,0,1
16708,209510,20951002,3,3,411,423,1,0,1,0,0,1
16709,261927,26192701,11,7,433,494,1,0,1,0,0,1
16710,176329,17632901,2,6,453,506,0,0,1,1,0,1
16711,176329,17632901,2,4,453,506,0,0,1,1,0,1
16712,162184,16218401,4,27,403,444,0,0,1,0,0,1
16713,189378,18937801,17,4,414,454,1,0,1,0,0,1
16714,261927,26192703,3,8,424,468,0,0,1,0,0,1
16715,168214,16821402,6,15,422,405,1,0,1,0,0,1
16716,261927,26192702,13,12,391,459,1,0,1,0,0,1
16717,168214,16821403,16,10,443,478,0,0,1,0,0,1
16718,162184,16218402,5,3,451,500,1,0,1,0,0,1
16719,234628,23462804,10,6,427,459,0,1,1,0,0,1
16720,189396,18939603,12,29,414,484,0,0,1,1,0,1
16721,234628,23462805,8,8,443,559,1,0,1,0,0,1
16723,234628,23462802,20,5,439,484,0,0,1,1,0,1
16724,212522,21252202,13,8,402,454,0,0,1,1,1,0
16725,234628,23462803,9,22,427,454,0,0,1,0,0,1
16727,165199,16519903,12,1,456,506,0,0,1,0,1,0
16728,123056,12305603,16,11,448,528,1,0,1,0,0,1
16729,215533,21553305,4,7,472,602,1,0,1,0,0,1
16730,244796,24479601,12,8,410,429,1,1,1,1,1,0
16731,244776,24477604,9,10,414,434,1,1,0,1,1,0
16732,244728,24472803,15,0,422,473,0,1,0,1,1,0
16733,244745,24474502,14,1,460,489,1,0,0,0,0,0
16734,244839,24483902,21,0,545,528,1,1,0,0,0,0
16735,244745,24474503,1,11,442,506,1,0,0,0,0,0
16736,193422,19342203,11,13,436,500,1,0,1,0,0,1
16737,244746,24474602,5,6,425,454,1,1,1,1,1,0
16738,244799,24479902,13,0,427,463,0,1,1,0,0,0
16739,244697,24469702,1,2,434,473,0,1,1,1,1,0
16741,244764,24476401,1,5,402,468,1,1,0,1,1,0
16742,244776,24477607,7,12,397,418,1,1,1,1,1,0
16743,244764,24476402,13,2,410,439,1,1,0,0,1,0
16744,244697,24469702,1,10,440,459,0,1,1,1,1,0
16745,244801,24480101,0,12,416,473,0,0,1,0,0,0
16746,244723,24472301,17,5,434,484,0,1,1,1,1,0
16747,244839,24483901,1,7,425,528,0,1,1,1,0,0
16748,244776,24477603,5,11,382,375,0,1,0,1,1,0
16749,244736,24473603,6,16,463,602,1,1,1,1,1,0
16750,244697,24469703,5,3,405,459,0,1,1,1,1,0
16751,244746,24474602,5,7,408,434,0,1,1,1,1,0
16753,244796,24479604,3,8,495,520,0,1,0,1,1,0
16754,244839,24483901,1,4,408,468,0,1,1,1,0,0
16756,244723,24472303,1,55,407,444,1,1,0,1,1,0
16757,244776,24477605,2,18,447,513,0,1,1,1,1,0
16759,244745,24474501,5,10,442,547,1,1,0,1,0,0
16761,244697,24469705,14,5,447,444,0,1,0,1,1,0
16762,244801,24480101,0,32,445,547,1,0,1,0,0,0
16764,244818,24481801,10,1,416,459,0,1,0,1,1,0
16765,244697,24469701,6,11,391,429,1,1,1,1,1,0
16766,244774,24477405,6,16,398,384,1,1,0,1,1,0
16767,244727,24472703,12,6,421,449,0,1,0,0,0,0
16768,244774,24477404,2,0,434,489,0,1,1,1,1,0
16769,244799,24479901,10,6,398,478,0,1,1,1,0,0
16770,244697,24469704,22,15,425,429,1,1,1,1,1,0
16771,244799,24479901,10,15,408,423,0,1,1,1,0,0
16772,244746,24474602,5,4,408,468,1,1,1,1,1,0
16773,244806,24480607,11,17,450,500,1,1,1,1,1,0
